investDate,participant,name,latestPhase,industry,brief,investor_id,kr_id,amount,phase,kr_group_id,amountUnit,id
1435680000000,"梅花天使创投,九合创投",发发精英,ANGEL,SERVICE_INDUSTRIES,企业用工O2O平台,1384,64727,500,ANGEL,154053,CNY,1499
1406822400000,"九合创投,梅花天使创投",51社保,A,SERVICE_INDUSTRIES,社保专业网站，是社保实务品牌,1384,64727,数百万,ANGEL,141221,CNY,1500
1388505600000,"创业工场,平安创新投资",青年菜君,B,SERVICE_INDUSTRIES,餐饮解决方案提供商,1384,64727,数百万,ANGEL,30256,CNY,1501
1417363200000,"明势资本,九合创投,涌铧投资",石墨,ANGEL,SOFTWARE,一款轻便、简洁的在线协作文档,1384,64727,800,ANGEL,131607,CNY,1502
1420041600000,九合创投,传太医,A,MEDICAL_HEALTH,移动医疗O2O服务，提供三甲医院极致就诊体验,1384,64727,,ANGEL,141224,USD,1503
1383235200000,"大道创投,九合创投",蓝犀牛,A,OTHER,同城货运叫车平台,1383,65111,,ANGEL,141289,USD,1504
1396281600000,"大道创投,小马蜂创投,九合创投",一地一味,ANGEL,OTHER,绿色农产品原产地直供,1383,65111,,ANGEL,141293,USD,1505
1406822400000,大道创投,窝客,ANGEL,OTHER,兼职用工解决方案平台,1383,65111,,ANGEL,141294,USD,1506
1433088000000,,雅座,C,SERVICE_INDUSTRIES,为餐饮企业提供基于CRM的会员营销服务提供商,1382,65295,,C,10340,USD,1507
1406822400000,帮实资本,蚂蚁招聘,ANGEL,SERVICE_INDUSTRIES,面向中小企业的云招聘服务提供商,1377,55666,,ANGEL,26505,USD,1508
1430409600000,帮实资本,西雨动画,ANGEL,OTHER,为孩子们做最好的AR绘本,1377,55666,,ANGEL,140800,USD,1509
1425139200000,帮实资本,大福平板,ANGEL,INTELLIGENT_HARDWARE,大福平板，广场舞神器，随时随地，想跳就跳,1377,55666,,ANGEL,140194,USD,1510
1393603200000,帮实资本,画友,ANGEL,OTHER,以画会友，美术移动社交平台,1377,55666,,ANGEL,140193,USD,1511
1425139200000,帮实资本,左岸科技,ANGEL,OTHER,美业移动互联网解决方案提供商,1377,55666,,ANGEL,140192,USD,1512
1430409600000,帮实资本,赛氪,ANGEL,SOCIAL_NETWORK,汇聚优质大学生的移动社区,1377,55666,,ANGEL,131931,USD,1513
1409500800000,帮实资本,捡漏,ANGEL,OTHER,首个移动拍卖交易平台,1377,55666,,ANGEL,140181,USD,1514
1398873600000,帮实资本,WiFiSong,ANGEL,SERVICE_INDUSTRIES,提供商务服务的智能营销系统,1377,55666,,ANGEL,21581,USD,1515
1393603200000,"帮实资本,章建森",小毛驴科技,A,OTHER,杭州小毛驴科技有限公司是一家专注在户外行业的移动互联网公司,1377,55666,,ANGEL,140179,USD,1516
1259596800000,帮实资本,大彩网,ACQUIRED,FINANCE,互联网彩票服务网站，提供中文彩票资讯,1377,55666,,ANGEL,138017,USD,1517
1409500800000,帮实资本,华夏收藏网,PRE_A,CULTURE_SPORTS_ART,国内领先的艺术收藏品交易平台,1377,55666,,PRE_A,140178,USD,1518
1422720000000,帮实资本,17汽车网,A,AUTO,汽车团购信息的互联网平台，为汽车消费者提供可靠内容和服务,1377,55666,,PRE_A,12467,USD,1519
1362067200000,帮实资本,微信生意宝,ANGEL,ADVERTISING_MARKETING,致力于微信第三方应用开发和微信营销服务。,1377,55666,,ANGEL,22260,CNY,1520
,,慧友云商,NONE,,企业线上O2O云服务商，其提供的云平台名为“大家社区”。,1376,55817,,,141290,,1521
,,华傲数据,A,SERVICE_INDUSTRIES,大数据技术公司，提供数据质量、数据集成等解决方案,1376,55817,,,138053,,1522
,,易云捷讯,B,SERVICE_INDUSTRIES,面向大中型政企客户提供自主开发的专业云计算解决方案提供商,1376,55817,,,25708,,1523
1412092800000,,云狗网,INFORMAL,E_COMMERCE,云狗网-全国互联网购物商城+派送，新商业模式，落地式DT行业,1374,56313,10,,136412,CNY,1524
1406822400000,"天创资本,达晨创投",南大通用,B,OTHER,国内领先的数据库产品和解决方案供应商,1373,56489,,B,136100,CNY,1525
1417363200000,达晨创投,拓瑞检测,B,OTHER,中国最大的宠物第三方医学检验服务平台,1373,56489,,PRE_A,140276,USD,1526
1427817600000,,火辣健身,A,MEDICAL_HEALTH,一个线上健身平台，提供线上课程和线下场地预定服务,1372,56538,,A,135185,CNY,1527
1425139200000,,甜心摇滚沙拉,A,CULTURE_SPORTS_ART,中国主食沙拉Ｏ2O第一品牌，中国人的健康生活方式平台。,1372,56538,,A,135639,USD,1528
1404144000000,信天创投,拼豆夜宵,A,CONSUMER_LIFESTYLE,定位于夜宵的外卖平台,1371,56580,1000,ANGEL,140364,CNY,1529
1401552000000,软银中国资本,学习宝,B,EDUCATION_TRAINING,学生作业解答、教学辅导移动应用,1370,57049,,B,29009,USD,1530
1404144000000,软银中国资本,好屋中国,A,PROPERTY_AND_HOME_FURNISHINGS,面向民众的房产众销平台,1370,57049,,A,145831,USD,1531
1383235200000,"德泓资本,软银中国资本",八爪鱼在线,A,TRAVEL_OUTDOORS,八爪鱼在线旅游是目前国内具备国内短线、国内长线、出境旅游、自由行、机票预定、租车、门票等全线旅游产品,1370,57049,15000,A,25986,CNY,1532
1409500800000,"麦顿投资,软银中国资本",TalkingData,B,SERVICE_INDUSTRIES,TalkingData是专注于移动互联网综合数据服务的创业公司，拥有多条数据服务产品线，服务内容从基,1370,57049,数千万,B,26328,USD,1533
1414771200000,"海纳亚洲,软银中国资本,深创投",咕咚网,B,INTELLIGENT_HARDWARE,软硬件结合的运动健康服务商,1370,57049,3000,B,28996,USD,1534
1128096000000,君联资本,天涯社区,ANGEL,SOCIAL_NETWORK,以“全球最具影响力的论坛”闻名于世，并提供博客、相册、个人空间等服务。拥有天涯杂谈、娱乐八卦、情感天,1361,58939,400,ANGEL,4914,CNY,1535
1196438400000,"崇德投资,清科创投",梦芭莎,D,E_COMMERCE,内衣品牌直销服务公司,1361,58939,200,A,4925,USD,1536
1246377600000,崇德投资,极光互动,A,GAME_ANIMATION,集自主研发、运营于一体的3D网络游戏公司,1361,58939,400,A,18585,USD,1537
1214841600000,崇德投资,华夏畜牧,A,OTHER,高端、优质、安全牛奶的生产商,1361,58939,400,A,140786,USD,1538
,,西岐互动,NONE,GAME_ANIMATION,游戏开发商,1330,49501,,,139413,,1539
1364745600000,,厦门赤橙网络科技有限公司,ANGEL,OTHER,3D网页游戏,1330,49501,370,ANGEL,139417,CNY,1540
1412092800000,远镜连锁投资,玩儿去（百艺千寻）,ANGEL,CONSUMER_LIFESTYLE,现场潮流活动&玩乐达人的APP平台,1329,50267,300,ANGEL,132996,CNY,1541
1422720000000,远镜连锁投资,神猪,PRE_A,CONSUMER_LIFESTYLE,国内首家Magic模式的私人助理，让生活有如神助！,1329,50267,1000,PRE_A,133577,CNY,1542
1396281600000,远镜连锁投资,麦多,A,OTHER,中国最美味的快餐连锁企业,1329,50267,数千,A,139507,CNY,1543
1291132800000,,明道,A,SERVICE_INDUSTRIES,SaaS企业软件,1328,50506,,ANGEL,2480,USD,1544
1338480000000,,黄太吉,ANGEL,NON_TMT,互联网思维的O2O餐饮,1328,50506,,ANGEL,139531,USD,1545
1409500800000,经纬中国,永洪BI,A,SERVICE_INDUSTRIES,提供数据分析工具的商业智能软件公司,1328,50506,1000,A,30027,CNY,1546
1414771200000,"经纬中国,天图资本",美味不用等,B,CONSUMER_LIFESTYLE,在线订餐平台,1326,51027,2000,B,30076,USD,1547
1385827200000,"祥峰投资,天图资本",要出发旅行网,B,TRAVEL_OUTDOORS,专业提供中高端酒店、度假产品限时特卖的网站,1326,51027,数百万,B,4944,USD,1548
1435680000000,"蝙蝠资本,疆域资本",心有灵犀科技,ANGEL,INTELLIGENT_HARDWARE,智能项链研发商,1324,52415,1000,ANGEL,143926,CNY,1549
1404144000000,CA Ventures,悄悄,PRE_A,SOCIAL_NETWORK,匿名社交平台,1323,52449,,PRE_A,29775,CNY,1550
1404144000000,"蓝驰创投,源码资本",趣分期,D,FINANCE,分期购物与投资理财平台，针对大学生,1322,52518,数百万,A,29956,USD,1551
1414771200000,"IDG资本,晨兴资本,源码资本,明势资本,红杉资本,清流资本",PP租车,B,AUTO,一个P2P在线租车服务平台，车主可以将爱车的空闲时段出租获得收入；租客则可以按小时低价租用附近的车辆,1322,52518,6000,B,26327,USD,1552
1412092800000,"源码资本,光信资本,红杉资本",一亩田,B,E_COMMERCE,主打农业的商务服务网站,1322,52518,,B,138262,USD,1553
1425139200000,坚果创投,识益生物科技（北京）有限公司,ANGEL,OTHER,手指静脉身份认证技术产品,1321,52943,,ANGEL,141056,USD,1554
,,坚果云,ANGEL,SOFTWARE,免费的云存储服务工具,1321,52943,,,2058,,1555
,,金融1号店,B,FINANCE,一家源自水木清华的互联网金融平台,1321,52943,,,135575,,1556
1412092800000,广东文投国富基金,广州博斯特智能科技有限公司,ANGEL,GAME_ANIMATION,服务于机器人的科技平台,1320,53212,175,ANGEL,139961,CNY,1557
1414771200000,,广州昊王皮具有限公司,NONE,,哈淘微分销是全国首家移动互联网分销导购平台,1320,53212,1000,A,139964,CNY,1558
1417363200000,广东文投国富基金,掌付通,A,AUTO,自助交易服务运营商，专注于自助交易服务平台的建设和运营,1320,53212,700,A,27619,CNY,1559
1427817600000,广东文投国富基金,小鲜粮,PRE_A,OTHER,预定新鲜粮，爱宠更健康,1320,53212,360,PRE_A,132641,CNY,1560
,,趣分期,D,FINANCE,分期购物与投资理财平台，针对大学生,1315,43352,,,29956,,1561
1414771200000,梅花天使创投,筷子旅行,A,TRAVEL_OUTDOORS,专注于目的地的旅游包车,1315,43352,,ANGEL,136928,USD,1562
1417363200000,梅花天使创投,人人红娘,ANGEL,SOCIAL_NETWORK,专注于相亲领域的熟人社交类产品,1315,43352,,ANGEL,136855,USD,1563
1433088000000,松柏资本,艺好学,ANGEL,OTHER,能为孩子找艺术老师的平台,1314,43420,,ANGEL,149961,USD,1564
1398873600000,"许朝军,松柏资本",许鲜网,A,E_COMMERCE,全新模式的鲜果O2O电商,1314,43420,,ANGEL,133809,USD,1565
1430409600000,"长安私人资本,松柏资本",理财魔方,ANGEL,FINANCE,"移动互联网私人银行,为中产阶级提供财富管理服务",1314,43420,1000,ANGEL,130742,CNY,1566
,,财鱼管家,ANGEL,FINANCE,自动记账，一键查询各处资产余额，每日理财账单，收益汇总,1313,43461,,,140833,,1567
1404144000000,信天创投,拼豆夜宵,A,CONSUMER_LIFESTYLE,定位于夜宵的外卖平台,1313,43461,,PRE_A,140364,USD,1568
1412092800000,信天创投,闪电报销,ANGEL,SOFTWARE,针对创业团队的免费费用管理工具,1313,43461,数百,ANGEL,131992,CNY,1569
1420041600000,"信天创投,亚商资本",The L,A,SOCIAL_NETWORK,全球范围的女同社交APP,1313,43461,数百万,A,26479,USD,1570
1412092800000,童玮亮,云造科技,ANGEL,OTHER,浙大,1312,43617,500,ANGEL,138579,CNY,1611
1409500800000,君联资本,网贷天眼/银讯财富,A,FINANCE,第三方的P2P网络借贷资讯、数据服务网站,1311,43784,1000,A,27489,USD,1612
1417363200000,君联资本,淘常州,B,CONSUMER_LIFESTYLE,常州人自己的网上购物、便民生活、吃喝玩乐、优惠团购平台,1311,43784,,B,15566,CNY,1613
1404144000000,达晨创投,苏州智华汽车电子有限公司,A,INTELLIGENT_HARDWARE,汽车辅助驾驶系统 自动驾驶,1308,45420,,A,138896,USD,1654
1199116800000,澳洲电信,汽车之家,IPO,AUTO,汽车门户网站,1306,45569,,B,6133,USD,1655
1199116800000,澳洲电信,搜房网,IPO,PROPERTY_AND_HOME_FURNISHINGS,房地产家居网络平台，业务覆盖新房、二手房、租房、装修装饰等,1306,45569,,C,6214,USD,1656
1398873600000,,晨创力合,NONE,,关注文化与科技融合领域的早期项目,1304,45971,50,ANGEL,139009,CNY,1657
1420041600000,,乐趣,ANGEL,INTELLIGENT_HARDWARE,发现智能生活的乐趣,1302,46606,,ANGEL,139078,USD,1658
1427817600000,,悦动圈,PRE_A,CULTURE_SPORTS_ART,智能硬件产品开发商,1298,48443,600,,31046,CNY,1659
1427817600000,中美创投,泡椒,PRE_A,GAME_ANIMATION,手机软件及游戏下载平台,1298,48443,1000,PRE_A,28568,CNY,1660
1433088000000,,信用宝,NONE,FINANCE,支付聚合SDK,1298,48443,4000,ANGEL,132029,CNY,1661
1420041600000,,点融网,D,FINANCE,P2P网络借贷和金融服务公司,1299,48371,,C,133743,USD,1662
,,汽配部落,NONE,,暂时没想出来,1609,74056,,,143495,,1663
1427817600000,"熙金资本,海通开元",积木盒子,C,FINANCE,为中小企业及个人解决融资和贷款需求的互联网金融平台,1608,74562,,C,19994,USD,1664
1401552000000,海通开元,91金融超市,B,FINANCE,在线金融产品导购与销售平台,1608,74562,,B,11996,USD,1665
1430409600000,海通开元,途虎养车网,C,AUTO,途虎养车网是一个主打汽车后服务、养车消费的电子商务网站，目前主打轮胎、轮毂等购买和保养，上海阑途信息,1608,74562,,C,605,USD,1666
1398873600000,富坤创投,TestBird,A,SERVICE_INDUSTRIES,手游自动化云测试服务平台,1633,80894,500,A,137999,USD,1667
1391184000000,国泰创投,数据堂,B,SERVICE_INDUSTRIES,数据共享平台,1632,81395,,ANGEL,10461,CNY,1668
1414771200000,国泰创投,向上优品,ANGEL,SOCIAL_NETWORK,专门为爱出行旅游、户外运动、娱乐交际的人群打造的高品质app,1632,81395,,ANGEL,154013,CNY,1669
1430409600000,国泰创投,彩易天地,ANGEL,CONSUMER_LIFESTYLE,依托全国30万家投注站开展彩票O2O服务,1632,81395,,ANGEL,154014,CNY,1670
1406822400000,,AA用车,A,AUTO,一款专属私人用车服务的平台。,1653,85227,6,ANGEL,11557,CNY,1671
1406822400000,,宠宠熊Mr.Bear,A,E_COMMERCE,提供宠物电商网站、宠物美容等的综合宠物O2O电商服务平台,1653,85227,10,A,142206,CNY,1672
1398873600000,,红岭创投,A,FINANCE,互联网金融服务平台，提供网络借贷服务,1653,85227,10,A,4736,CNY,1673
1420041600000,,Vision Capital,NONE,,天使投资,1653,85227,,ANGEL,146295,USD,1674
1259596800000,加华伟业,洽洽食品,E,OTHER,中国休闲食品旗舰企业,1651,85666,14400,E,146666,USD,1675
1277913600000,加华伟业,加加食品,E,OTHER,中国调味品行业领先企业,1651,85666,18200,E,146667,USD,1676
1283270400000,加华伟业,奥瑞金金属包装,E,OTHER,中国金属包装旗舰,1651,85666,1000,B,146669,USD,1677
,,北京天阳宏业软件技术有限公司,NONE,OTHER,国内领先的金融行业IT解决方案和服务,1651,85666,,,146674,,1678
1330531200000,加华伟业,嘉宝莉,E,OTHER,中国最大的本土涂料企业,1651,85666,12600,E,146678,CNY,1679
1388505600000,戈壁投资,云智慧,B,SERVICE_INDUSTRIES,基于大数据分析为企业用户提供应用性能管理解决方案的公司,1650,85841,,A,137068,USD,1680
1351699200000,戈壁投资,teambition,A,SOFTWARE,项目协作工具,1650,85841,,PRE_A,4596,USD,1681
1335801600000,戈壁投资,够快云库,A,SOFTWARE,中小团队文档协作工具,1650,85841,,PRE_A,144306,USD,1682
1398873600000,戈壁投资,车置宝,B,AUTO,二手车C2B拍卖平台,1650,85841,,A,135199,USD,1683
1383235200000,戈壁投资,小智超级音箱,A,INTELLIGENT_HARDWARE,智能音箱产品，主打语音操控、人工智能、个性化播放等,1650,85841,,A,144345,USD,1684
1354291200000,"戈壁投资,英诺天使基金",粉粉日记,A,SOFTWARE,粉粉日记是一个手机版的日记软件。,1650,85841,数百万,ANGEL,19657,CNY,1685
1420041600000,,AutoBot,B,INTELLIGENT_HARDWARE,智能行车驾驶助手,1650,85841,,A,136964,USD,1686
1325347200000,戈壁投资,点我吧,B,CONSUMER_LIFESTYLE,一个专业的在线生活信息平台和线下即时配送物流服务商，已开通杭州、上海、南京的餐厅外卖、超市外卖、跑腿,1650,85841,200,A,7597,USD,1687
,,乐米信息,NONE,OTHER,手游平台,1645,86927,,,155984,,1688
1338480000000,上创信德,北京九五智驾信息技术股份有限公司,B,OTHER,车联网TSP服务商,1644,87055,,B,159392,USD,1689
1301587200000,上创信德,天津天堰医教科技开发有限公司,B,OTHER,中国最大医学教学设备及整体解决方案提供商,1644,87055,,A,159391,USD,1690
1414771200000,纪源资本,上海美吉生物医药科技有限公司,B,OTHER,新一代基因测序,1644,87055,,B,159390,USD,1691
1412092800000,纪源资本,江苏德威兰医疗器械有限公司,A,OTHER,外科手术耗材耗材，手术止血耗材,1644,87055,,A,159389,USD,1692
1393603200000,纪源资本,上海泰亿格康复医疗科技股份有限公司,B,OTHER,言语听觉康复器械及连锁服务,1644,87055,,A,159388,USD,1693
1388505600000,纪源资本,北京华脉泰科医疗器械有限公司,A,OTHER,自主知识产权主动脉支架,1644,87055,,A,159387,USD,1694
1283270400000,"正赛联资本,上创信德",赛德斯Sides,A,AUTO,汽车信息科技和车联网的技术服务商,1644,87055,数千万,A,138171,CNY,1695
1322668800000,上创信德,联芯科技有限公司,A,OTHER,手机主芯片供应商。负责规划定义WCN无线连接芯片与电源芯片。,1644,87055,,A,148739,USD,1696
1435680000000,"经纬中国,纪源资本",药品终端网,A_PLUS,MEDICAL_HEALTH,药品信息、行业资讯信息服务平台,1644,87055,数千万,A_PLUS,9454,CNY,1697
1414771200000,纪源资本,美年大健康,ACQUIRED,MEDICAL_HEALTH,拥有130余家体检及医疗服务中心的体检及健康服务商,1644,87055,,C,18049,USD,1698
1427817600000,华映资本中国,蜂蜜笔记,ANGEL,SOFTWARE,创新的笔记工具，让用户建立一个有着共同兴趣的阅读朋友圈,1644,87055,300,ANGEL,29882,CNY,1699
1435680000000,,微清医疗,A,OTHER,自主知识产权眼科设备,1644,87055,,A,159024,USD,1700
1427817600000,真格基金,NEIWAI内外,NONE,E_COMMERCE,NEIWAI内外是专注于极致舒适女性内衣的中高端品牌。,1644,87055,720,ANGEL,139233,CNY,1701
1435680000000,,觉客家纺,NONE,,店货分离，超级体验,1644,87055,300,ANGEL,150666,CNY,1702
1435680000000,"众诚基金,赛马资本",深圳对对科技有限公司,ANGEL,SOCIAL_NETWORK,对18-35岁间处于不同感情阶段的用户提供情感交流&服务,1643,87161,数百,ANGEL,154968,CNY,1703
1433088000000,众诚基金,览云精微,ANGEL,SERVICE_INDUSTRIES,游戏大数据，开采玩家行为日志资源,1643,87161,100,ANGEL,133915,CNY,1704
1433088000000,众诚基金,宝晟科技（北京）有限公司,ANGEL,OTHER,“e通行”是基于移动互联网支付平台，实现车辆在进、出停车场时,1643,87161,数百,ANGEL,154967,CNY,1705
1430409600000,,北京巴士互联科技有限公司,NONE,AUTO,巴士版的Uber-旅游大巴与旅行社对接平台,1643,87161,数百,ANGEL,140573,CNY,1706
1433088000000,,深圳畅玩互动,NONE,GAME_ANIMATION,html5重度格斗手游,1643,87161,数百,ANGEL,140885,CNY,1707
1430409600000,,任务兔,ANGEL,SERVICE_INDUSTRIES,亚洲最大的本地职业技能共享服务平台,1643,87161,数百,PRE_A,34905,CNY,1708
1420041600000,,深圳市酷玩天下科技有限公司,ANGEL,OTHER,专业的  游戏  研发商，自主开发基于  IOS/Andro,1643,87161,数百,ANGEL,154965,CNY,1709
1417363200000,,济南米诺信息科技有限公司,ANGEL,OTHER,关注于创业者和小微企业的360°移动在线法律服务平台,1643,87161,数百,ANGEL,154964,CNY,1710
1425139200000,众诚基金,北京游学圈科技有限公司,ANGEL,OTHER,“游学圈”项目是一款基于游学这一蓬勃发展的服务类产业而开发的,1643,87161,数百,ANGEL,154963,CNY,1711
1422720000000,众诚基金,优山美地（北京）科技有限公司,ANGEL,OTHER,千刻是一个摄影作品的移动交易市场，未来将成为集交易、分享和营,1643,87161,数百,ANGEL,154962,CNY,1712
1427817600000,,北京识途科技有限公司,NONE,SOFTWARE,基于地磁的室内定位方案,1643,87161,数百,ANGEL,133105,CNY,1713
1425139200000,众诚基金,海及云航空器材科技有限公司,ANGEL,OTHER,极飞网做通用航空行业的“汽车之家”,1643,87161,数百,ANGEL,154959,CNY,1714
1427817600000,众诚基金,深圳市火龙果信息科技有限公司,ANGEL,OTHER,壹加康泰服务平台向医疗资源分配不均、就医难患者提供合理就医服,1643,87161,数百,ANGEL,154958,CNY,1715
1422720000000,众诚基金,深圳市墨马科技有限公司,ANGEL,OTHER,漂流盒子专属于90后的游戏化瞬时社交平台,1643,87161,数百,ANGEL,154957,CNY,1716
1425139200000,众诚基金,深圳市潜龙容易理财,ANGEL,OTHER,容易理财是一款以投资顾问——产品交易为核心的社交化理财平台,1643,87161,数百,ANGEL,154956,CNY,1717
1322668800000,挚信资本,星果网络,A,GAME_ANIMATION,专注于儿童互联网领域的从事网页游戏和移动游戏开发游戏公司,1641,87300,400,A,5228,USD,1718
1325347200000,挚信资本,安琪艾可,A,SERVICE_INDUSTRIES,安琪艾可是国内iPad和iPhone用户知名的品牌，旗下拥有一系列知名app应用。专注移动互联网的创,1641,87300,数百万,A,5727,USD,1719
1230739200000,"挚信资本,策源创投",豆瓣,C,SOCIAL_NETWORK,一个主打电影、音乐、读书、电台等的社交网络，隶属于北京豆网科技有限公司。,1641,87300,数千万,B,2297,USD,1720
1320076800000,,顽石互动,B,GAME_ANIMATION,专注于跨平台的游戏开发,1641,87300,,B,3294,USD,1721
1293811200000,挚信资本,机锋网,ACQUIRED,SOFTWARE,安卓用户垂直社区平台,1641,87300,500,A,4420,USD,1722
1283270400000,挚信资本,绿盒子,B,E_COMMERCE,致力于创建顶级中国儿童服装品牌以及打造一流的童装网络购物平台,1641,87300,2000,A,3388,CNY,1723
1322668800000,挚信资本,无秘,B,SOCIAL_NETWORK,匿名社交应用平台,1641,87300,数百万,A,29886,USD,1724
1406822400000,"挚信资本,赛富投资基金",5U家庭医生,A,MEDICAL_HEALTH,私人家庭医生模式的移动医疗服务平台,1641,87300,数千万,A,143533,CNY,1725
1406822400000,挚信资本,微在,A,MEDIA,内容加工处理平台,1641,87300,,ANGEL,31087,USD,1726
1264953600000,"君联资本,清科创投,挚信资本",乐宠,C,CONSUMER_LIFESTYLE,宠物行业一站式服务平台，提供宠物用品零售与护理信息,1641,87300,1000,B,2061,USD,1727
1325347200000,挚信资本,穷游网,C,TRAVEL_OUTDOORS,境外旅行中文旅游资讯和在线增值服务提供商,1641,87300,,A,5726,USD,1728
1335801600000,挚信资本,蓝狮子,A,EDUCATION_TRAINING,图书策划出版机构，致力于发掘并培育中国本土财经出版资源,1641,87300,,A,27757,USD,1729
1298908800000,挚信资本,好大夫在线,C,MEDICAL_HEALTH,综合医疗健康服务网站,1641,87300,,C,2504,USD,1730
1280592000000,挚信资本,趣玩网,B,E_COMMERCE,创意百货网上商城,1641,87300,,B,3332,USD,1731
1349020800000,"策源创投,挚信资本",下厨房,B,CONSUMER_LIFESTYLE,家庭美食记录、分享与交流平台,1641,87300,数百万,A,1973,USD,1732
1304179200000,"挚信资本,贝塔斯曼亚洲投资基金,郑庆生",蘑菇街,D,E_COMMERCE,女性消费者导购电子商务网站,1641,87300,数百万,A,2293,USD,1733
1417363200000,"挚信资本,经纬中国",新氧,B,MEDICAL_HEALTH,专注于健康医疗及整形美容服务,1641,87300,2000,B,29258,USD,1734
1288540800000,挚信资本,果壳网,C,SOCIAL_NETWORK,开放、多元的泛科技兴趣社区,1641,87300,100,ANGEL,5234,USD,1735
1393603200000,挚信资本,美餐网,B,CONSUMER_LIFESTYLE,订餐服务网站,1641,87300,,B,2586,USD,1736
1314806400000,富达亚洲,汇付天下,B,FINANCE,为企业、投资者提供金融支付、理财平台等综合支付服务的服务商,1640,87330,,B,4539,USD,1737
1417363200000,富达亚洲,面包旅行,C,TRAVEL_OUTDOORS,记录旅行轨迹的旅行社交APP,1640,87330,5000,C,3260,USD,1738
1420041600000,富达亚洲,股票雷达,C,FINANCE,基于海量信息统计量化的股票分析预测平台,1640,87330,数千,C,3002,CNY,1739
1356969600000,"启明创投,经纬中国",七牛云存储,C,SERVICE_INDUSTRIES,提供最适合开发者的数据在线托管、传输加速以及云端处理的平台,1636,87766,数千万,B,5303,USD,1740
1412092800000,,阿凡题,A,EDUCATION_TRAINING,专注于K12领域答疑类APP,1635,88448,,PRE_A,141814,USD,1741
1435680000000,,多彩投,ANGEL,FINANCE,专注于营造新型生活空间的地产众筹平台,1630,82630,,ANGEL,134391,USD,1742
1435680000000,,万能小哥,PRE_A,CONSUMER_LIFESTYLE,万能小哥是家庭维修O2O服务开创者。,1630,82630,,PRE_A,134730,USD,1743
1433088000000,"顺为资本,青松基金",掌门1对1,A,EDUCATION_TRAINING,顶级名校大学生在线一对一家教品牌,1630,82630,,A,139212,USD,1744
1406822400000,"贝塔斯曼亚洲投资基金,启明创投",拉勾网,B,SERVICE_INDUSTRIES,资深互联网从业者垂直招聘网站,1634,88730,2500,B,9014,USD,1745
1422720000000,"IDG资本,宽带资本,启明创投",河狸家,C,CONSUMER_LIFESTYLE,提供美甲及化妆上门服务的O2O手机应用,1634,88730,5000,C,133805,USD,1746
1409500800000,启明创投,学霸君,B,EDUCATION_TRAINING,学习辅助软件,1634,88730,,B,27746,USD,1747
1393603200000,浙报传媒,起凡游戏,ACQUIRED,GAME_ANIMATION,网络游戏平台服务商，旗下有起凡游戏平台、11对战平台、《群雄逐鹿》、《三国争霸》等产品,1629,82967,,C,12362,USD,1748
1404144000000,,上海易娱,INFORMAL,OTHER,主要看好公司持续的推出成功产品的能力,1629,82967,,,146079,USD,1749
1425139200000,,i阅读网,INFORMAL,SOFTWARE,电子阅读服务提供商,1629,82967,,,9804,USD,1750
1422720000000,,任游,ANGEL,TRAVEL_OUTDOORS,任游是一家出境自由行服务平台，为游客提供当地活动O2O服务。,1626,83160,,ANGEL,148801,USD,1751
1380556800000,立达资本,明朝万达,B,SERVICE_INDUSTRIES,数据安全、移动安全、云安全产品提供商,1625,83311,,B,130962,USD,1752
,,衣卫士,ANGEL,CONSUMER_LIFESTYLE,女性O2O洗衣服务平台,1624,83868,,,142337,,1753
1430409600000,,千鹤湾,INFORMAL,OTHER,集中式养老产业投资开发及运营企业,1623,83874,4000,,146169,CNY,1754
1356969600000,盈动投资,又拍云存储,A,SOFTWARE,云存储服务商,1622,83972,数百万,ANGEL,10114,CNY,1755
,,拎包客,ANGEL,OTHER,集中式白领公寓,1622,83972,,,149966,,1756
1420041600000,盈动投资,开始众筹,PRE_A,FINANCE,生活方式众筹,1622,83972,,PRE_A,132369,USD,1757
1383235200000,盈动投资,51信用卡,B,FINANCE,基于商户和用户行为的大数据为生活服务O2O业务提供数据和平台服务,1622,83972,,PRE_A,2214,USD,1758
1417363200000,"海纳亚洲,君联资本",拍拍贷,C,FINANCE,P2P网络信用借贷平台,1621,83995,,C,4730,USD,1759
1283270400000,君联资本,神州租车,IPO,AUTO,为广大消费者提供短租、长租及融资租赁等汽车租赁服务的服务商,1621,83995,120000,A,2450,CNY,1760
1383235200000,赛富投资基金,出口易,B,SERVICE_INDUSTRIES,一家以海外仓储为核心，为跨国电商提供全程物流解决方案的服务商。,1619,84433,,B,17164,USD,1761
1328025600000,,Hi小白,ANGEL,OTHER,基于便利店的1小时达的O2O服务,1618,84579,,ANGEL,146698,USD,1762
1385827200000,汉能投资,骄阳兰多,A,OTHER,国内领先的连锁产后修复中心,1617,84692,,A,149030,USD,1763
1398873600000,汉能投资,友宝,C,SERVICE_INDUSTRIES,智能互联网自动售货机研发、生产、销售商,1617,84692,,B,5484,USD,1764
1430409600000,,厨来厨往,ANGEL,CONSUMER_LIFESTYLE,以互联网为营销、应用为主体的餐饮电商,1617,84692,,ANGEL,11582,USD,1765
1385827200000,"纪源资本,贝塔斯曼亚洲投资基金,吉富创业投资股份有限公司",Zepp,C,INTELLIGENT_HARDWARE,专注于海外运动市场的可穿戴设备研发商,1615,84948,,B,26838,USD,1766
